,FeatureRatio,TopTFs,AbsCor,Nodes,Interactions,PosInt,Connected,Transitivity,MeanDistance,DupStatus,SimIdx,ClusterA,ClusterB,Accuracy,KLdist,ClusterA2,ClusterB2,AvgDist,flexibility,maxSigval.Netact,maxSigval.MARINa,minSigval.RI,idxAccuracy,idxAvgDist,idxBoth,idxFlexibility,idxTrio
0.12-56-0.75,0.12,56,0.75,94,397,243,1,0.183718642400394,16.2929535575383,FALSE,0.12-56-0.75,0.1388,0.7124,0.8512,0.347227792896418,-0.184339456358632,0.362028951421376,0.00831967579086472,0.0148803344717562,0.1292,0.15657789705884,0.000172552340771301,407,317,724,488,1212
0.14-52-0.85,0.14,52,0.85,45,196,109,1,0.270524899057873,9.95656565656566,FALSE,0.14-52-0.85,0.1854,0.6657,0.8511,0.270355615898662,-0.192558750255556,0.293162097697805,0.00935440276028041,0.0280687456882288,0.1256,0.128257372399645,0.000182257366699575,408,403,811,120,931
0.16-60-0.8,0.16,60,0.8,82,357,212,1,0.206990057246158,11.7285456187895,FALSE,0.16-60-0.8,0.1462,0.7049,0.8511,0.333935967126153,-0.186573505257594,0.350757203927334,0.00774400002691969,0.0167937451367691,0.1535,0.309660518965291,0.000137359978969532,409,219,628,408,1036
0.14-52-0.8,0.14,52,0.8,69,302,182,1,0.221621621621622,10.4030264279625,FALSE,0.14-52-0.8,0.1682,0.6802,0.8484,0.298688241151131,-0.191070888448367,0.314204414595946,0.00855668991606554,0.0177923580614566,0.1256,0.128257372399645,0.000182257366699575,410,343,753,362,1115
0.14-56-0.8,0.14,56,0.8,73,322,194,1,0.21599203715992,11.3907914764079,FALSE,0.14-56-0.8,0.153,0.6952,0.8482,0.32398839632406,-0.188295599477691,0.336297546403664,0.00878634944781459,0.0146169563719058,0.1292,0.15657789705884,0.000172552340771301,411,359,770,503,1273
0.18-60-0.8,0.18,60,0.8,81,362,220,1,0.205395996518712,10.733950617284,FALSE,0.18-60-0.8,0.16,0.6872,0.8472,0.312870195874678,-0.189752687811721,0.324473816666017,0.00849525609854704,0.0158378760426928,0.1535,0.309660518965291,0.00013654621166029,412,337,749,453,1202
0.08-60-0.8,0.08,60,0.8,79,344,210,1,0.202296819787986,15.0876338851022,FALSE,0.08-60-0.8,0.1527,0.6922,0.8449,0.326774558322344,-0.188226098109822,0.331852802226088,0.00970353402981356,0.0164953463021958,0.1481,0.126457649962728,0.000196856314758355,413,415,828,422,1250
0.16-48-0.85,0.16,48,0.85,39,166,97,1,0.279197080291971,9.83333333333333,FALSE,0.16-48-0.85,0.2147,0.6299,0.8446,0.234891177468921,-0.191488012049303,0.242576794194955,0.00907463675852445,0.0243995420942679,0.1118,0.111941181489358,0.000196856314758355,414,379,793,183,976
0.06-28-0.85,0.06,28,0.85,23,81,44,1,0.359413202933985,6.77865612648221,FALSE,0.06-28-0.85,0.2162,0.6263,0.8425,0.234680451252289,-0.191320613953797,0.237600728027488,0.0126590199876473,0.0419495174572405,0.0307,0.00836638594822093,0.000623217076763923,415,449,864,56,920
0.18-52-0.8,0.18,52,0.8,69,312,190,1,0.218386876281613,10.4771952259165,FALSE,0.18-52-0.8,0.1527,0.687,0.8397,0.330527733274806,-0.188226098109822,0.324179412182035,0.0090955811714685,0.0171580503098591,0.1256,0.15657789705884,0.000156546263547388,416,381,797,389,1186
0.18-48-0.85,0.18,48,0.85,40,170,99,1,0.266490765171504,9.87948717948718,FALSE,0.18-48-0.85,0.2178,0.6193,0.8371,0.237205110480404,-0.191130586794981,0.227984388723886,0.00906866663390983,0.0366459673255336,0.1118,0.111941181489358,0.000182257366699575,417,378,795,66,861
0.2-28-0.8,0.2,28,0.8,37,132,76,1,0.27239263803681,10.734984984985,FALSE,0.2-28-0.8,0.2289,0.6076,0.8365,0.224285579869662,-0.189493236856861,0.212088462352173,0.00878985756873714,0.0315997407320349,0.0384,0.0264514862575436,0.000362295738952264,418,360,778,86,864
0.18-56-0.8,0.18,56,0.8,71,320,194,1,0.214566929133858,10.4979879275654,FALSE,0.18-56-0.8,0.1453,0.6898,0.8351,0.346807517024036,-0.186322192067767,0.328306365660005,0.00900186563538453,0.0147092206552498,0.1292,0.245109150495321,0.000141929966227499,419,372,791,495,1286
0.16-32-0.8,0.16,32,0.8,43,148,85,1,0.266666666666667,11.0442967884828,FALSE,0.16-32-0.8,0.22,0.6144,0.8344,0.236844152793382,-0.190850124895039,0.221299976133752,0.00973271884609077,0.0268977395304146,0.0539,0.0285977388220833,0.000362295738952264,420,417,837,135,972
0.2-24-0.8,0.2,24,0.8,30,104,62,1,0.313513513513514,10.3563218390805,FALSE,0.2-24-0.8,0.2362,0.5969,0.8331,0.218946632761379,-0.188121303471401,0.197748300200405,0.00974739885867287,0.0358078794603272,0.0251,0.0150266655378143,0.000380318688013639,421,418,839,68,907
0.2-48-0.85,0.2,48,0.85,41,175,104,1,0.260759493670886,9.90609756097561,FALSE,0.2-48-0.85,0.2032,0.629,0.8322,0.260263968898626,-0.19241767934528,0.241330844168364,0.00964169623983071,0.0383172866513681,0.1118,0.111941181489358,0.000172552340771301,422,413,835,61,896
0.16-36-0.8,0.16,36,0.8,49,186,109,1,0.232142857142857,10.328656462585,FALSE,0.16-36-0.8,0.2446,0.5875,0.8321,0.210621497282855,-0.186263851690661,0.185308561111236,0.00939882522154805,0.0422352047086198,0.0676,0.0556721132650875,0.000316202811251682,423,405,828,55,883
0.2-32-0.8,0.2,32,0.8,39,143,85,1,0.267100977198697,10.780701754386,FALSE,0.2-32-0.8,0.2072,0.6247,0.8319,0.255258397602909,-0.192166314680788,0.235395778205598,0.00917463424854508,0.0280945075395094,0.0539,0.0276536229926187,0.000284499001936455,424,389,813,118,931
0.08-24-0.55,0.08,24,0.55,41,129,81,1,0.24746192893401,16.2634146341463,FALSE,0.08-24-0.55,0.183,0.6445,0.8275,0.292552596010711,-0.192450478902466,0.262967216738987,0.0105123605953997,0.0221660220004452,0.0269,0.0127071104798322,0.000557892824734973,425,432,857,228,1085
0.05-36-0.8,0.05,36,0.8,42,149,87,1,0.240506329113924,10.9488966318235,FALSE,0.05-36-0.8,0.184,0.6397,0.8237,0.294495892423316,-0.19249939358645,0.256226652061783,0.00851680335313669,0.0247500779233819,0.0676,0.0150266655378143,0.00053724075158986,426,338,764,173,937
0.08-24-0.65,0.08,24,0.65,40,124,78,1,0.248062015503876,15.5551282051282,FALSE,0.08-24-0.65,0.1757,0.647,0.8227,0.307646605750693,-0.191925915884411,0.266492102711161,0.0107462347076417,0.0276646449415804,0.0269,0.0127071104798322,0.000557892824734973,427,436,863,127,990
0.14-36-0.8,0.14,36,0.8,48,171,98,1,0.237573715248526,10.2163120567376,FALSE,0.14-36-0.8,0.1919,0.6305,0.8224,0.284486100609062,-0.192697097149234,0.243408142058731,0.00972578002917017,0.0218417393574331,0.0676,0.0399285227251932,0.000316202811251682,428,416,844,241,1085
0.2-56-0.8,0.2,56,0.8,74,330,202,1,0.209457315138051,9.64476119955572,FALSE,0.2-56-0.8,0.154,0.6669,0.8209,0.343624431748107,-0.188523028793092,0.294891636656795,0.00893818680694387,0.0171501655565413,0.1292,0.245109150495321,0.00013654621166029,429,367,796,390,1186
0.18-24-0.8,0.18,24,0.8,31,107,64,1,0.309982486865149,10.3827956989247,FALSE,0.18-24-0.8,0.2288,0.5919,0.8207,0.239323286652434,-0.18951043072137,0.191112839567923,0.0100833765136686,0.0424631846821119,0.0251,0.0150266655378143,0.000529118752793779,430,429,859,54,913
0.09-24-0.5,0.09,24,0.5,40,128,81,1,0.253246753246753,15.2942307692308,FALSE,0.09-24-0.5,0.1799,0.6401,0.82,0.303873333126363,-0.192263982460797,0.256786993853491,0.0113713950641582,0.0241813578306588,0.0269,0.0127071104798322,0.000557892824734973,431,439,870,188,1058
0.18-32-0.8,0.18,32,0.8,40,142,83,1,0.267682263329706,11.7288461538462,FALSE,0.18-32-0.8,0.2123,0.6064,0.8187,0.261120402693105,-0.191734020337354,0.21047077690063,0.00938807657713151,0.0257662824853258,0.0539,0.0276536229926187,0.000316202811251682,432,404,836,153,989
0.16-24-0.8,0.16,24,0.8,33,111,64,1,0.309278350515464,10.5549242424242,FALSE,0.16-24-0.8,0.2176,0.5997,0.8173,0.255988216617743,-0.191154984758785,0.201482475314245,0.0106261582749161,0.0345510863055604,0.0251,0.0150266655378143,0.000529118752793779,433,434,867,73,940
0.08-24-0.75,0.08,24,0.75,37,117,72,1,0.266375545851528,13.5630630630631,FALSE,0.08-24-0.75,0.1772,0.6359,0.8131,0.314413854760099,-0.192058056247018,0.250915901805513,0.0103066630125458,0.0242619787079957,0.0269,0.0127071104798322,0.000557892824734973,434,431,865,186,1051
0.14-32-0.8,0.14,32,0.8,44,150,85,1,0.259105098855359,10.2024312896406,FALSE,0.14-32-0.8,0.2066,0.6049,0.8115,0.27559361478787,-0.192208978952961,0.208452010019699,0.00994728892633838,0.0243623469519162,0.0539,0.0276536229926187,0.000362295738952264,435,423,858,184,1042
0.07-28-0.85,0.07,28,0.85,25,85,46,1,0.336448598130841,7.78,FALSE,0.07-28-0.85,0.197,0.6142,0.8112,0.288440448899926,-0.192651103907862,0.221027970936721,0.0114814548795811,0.0345300780967439,0.0307,0.00836638594822093,0.000623217076763923,436,440,876,74,950
0.14-8-0,0.14,8,0,10,19,11,1,0.230769230769231,6.6,FALSE,0.14-8-0,0.301,0.509,0.81,0.183704175588961,-0.166759372641771,0.087543214359395,0.0140251288330453,0.0964113400886487,0.0096,0.00282566895766046,0.00149804525023526,437,459,896,17,913
0.18-28-0.8,0.18,28,0.8,39,137,79,1,0.266666666666667,11.7098515519568,FALSE,0.18-28-0.8,0.2286,0.58,0.8086,0.252209096823308,-0.189544687312391,0.175490997268408,0.00901071011704341,0.0289474409770793,0.0384,0.0264514862575436,0.000362295738952264,438,373,811,112,923
0.2-36-0.8,0.2,36,0.8,45,179,107,1,0.235929067077872,10.1414141414141,FALSE,0.2-36-0.8,0.208,0.5995,0.8075,0.278004774749952,-0.192106727145999,0.201215314245645,0.00877199140061457,0.0401290076289072,0.0676,0.0556721132650875,0.000284499001936455,439,358,797,58,855
0.18-36-0.8,0.18,36,0.8,47,185,111,1,0.23059866962306,11.1193339500463,FALSE,0.18-36-0.8,0.203,0.6037,0.8067,0.285226819134942,-0.192428193408105,0.206839674203136,0.00914332015334398,0.037480030451901,0.0676,0.0556721132650875,0.000284499001936455,440,384,824,62,886
0.05-32-0.8,0.05,32,0.8,35,119,76,1,0.287373004354136,13.9235294117647,FALSE,0.05-32-0.8,0.1806,0.6222,0.8028,0.319866381265661,-0.1923107312372,0.231958752003445,0.0113605825324547,0.0270979034031309,0.0539,0.0127071104798322,0.000636856831064011,441,438,879,132,1011
0.14-28-0.8,0.14,28,0.8,41,135,74,1,0.26860025220681,14.4036585365854,FALSE,0.14-28-0.8,0.2304,0.568,0.7984,0.261674478293069,-0.189230097078224,0.159985152071692,0.00925388884444683,0.0267287482835841,0.0384,0.0250553139768422,0.000380318688013639,442,394,836,136,972
0.09-24-0.75,0.09,24,0.75,36,116,72,1,0.272727272727273,12.6055555555556,FALSE,0.09-24-0.75,0.1829,0.6142,0.7971,0.322682257848531,-0.192445287378962,0.221027970936721,0.0111984000975229,0.0278980880671606,0.0269,0.0127071104798322,0.000557892824734973,443,437,880,125,1005
0.2-8-0,0.2,8,0,11,21,11,1,0.206896551724138,6.78181818181818,FALSE,0.2-8-0,0.2745,0.5193,0.7938,0.224552240755028,-0.177375546178009,0.099718235740198,0.0162075637920167,0.094979636068037,0.0096,0.00282566895766046,0.000846627974276471,444,479,923,18,941
0.05-36-0.85,0.05,36,0.85,32,113,60,1,0.283185840707965,11.304435483871,FALSE,0.05-36-0.85,0.1939,0.5945,0.7884,0.317456975995732,-0.192695018495664,0.194558030385094,0.00848826816941385,0.0313928021976138,0.0676,0.0150266655378143,0.00053724075158986,445,335,780,88,868
0.07-24-0.75,0.07,24,0.75,36,114,74,1,0.270998415213946,14.1190476190476,FALSE,0.07-24-0.75,0.1669,0.6205,0.7874,0.356826012646589,-0.190889084997673,0.229627309443857,0.0120472952068569,0.0233279489917966,0.0269,0.00972842056057589,0.000636856831064011,446,445,891,203,1094
0.1-24-0.45,0.1,24,0.45,41,127,81,1,0.249679897567222,16.2951219512195,FALSE,0.1-24-0.45,0.1746,0.6102,0.7848,0.348374380653052,-0.191820880175766,0.215601571620195,0.0119951138284979,0.0238724387066907,0.0269,0.0127071104798322,0.000557892824734973,447,443,890,192,1082
0.08-24-0.7,0.08,24,0.7,38,120,74,1,0.256445047489824,14.5135135135135,FALSE,0.08-24-0.7,0.1795,0.6028,0.7823,0.344274932923109,-0.192236046650111,0.205631987429285,0.0102668100838149,0.0277278083731102,0.0269,0.0127071104798322,0.000557892824734973,448,430,878,126,1004
0.07-24-0.65,0.07,24,0.65,39,121,80,1,0.251748251748252,16.9892037786775,FALSE,0.07-24-0.65,0.1746,0.5994,0.774,0.361211166266106,-0.191820880175766,0.201081758730805,0.0123657808566549,0.0229224373786767,0.0269,0.00972842056057589,0.000636856831064011,449,447,896,207,1103
0.05-8-0.75,0.05,8,0.75,11,20,12,1,0.214285714285714,7.56363636363636,FALSE,0.05-8-0.75,0.3003,0.4655,0.7658,0.244472166343547,-0.16707074556206,0.0384757526658787,0.0153282261554244,0.0993774681472818,0.0096,0.00282566895766046,0.00149804525023526,450,474,924,16,940
0.05-28-0,0.05,28,0,50,142,92,1,0.224845995893224,23.8420408163265,FALSE,0.05-28-0,0.1629,0.5991,0.762,0.393366365024403,-0.190265831387356,0.200681192297522,0.0128214559134609,0.0211956375806698,0.0384,0.0127071104798322,0.000650941348643395,451,450,901,253,1154
0.07-24-0.6,0.07,24,0.6,40,122,81,1,0.245231607629428,17.9647435897436,FALSE,0.07-24-0.6,0.1674,0.5902,0.7576,0.392377377779095,-0.190960203434686,0.188866386717987,0.012435073938885,0.0227021626375185,0.0269,0.00972842056057589,0.000636856831064011,452,448,900,213,1113
0.07-24-0,0.07,24,0,41,123,82,1,0.238726790450928,18.9414634146341,FALSE,0.07-24-0,0.161,0.5927,0.7537,0.406985251932805,-0.189935523600692,0.192171684182864,0.0129319070907966,0.0228405705246435,0.0269,0.00972842056057589,0.000636856831064011,453,451,904,210,1114
0.05-8-0.65,0.05,8,0.65,12,22,14,1,0.236842105263158,7.73484848484848,FALSE,0.05-8-0.65,0.3015,0.4464,0.7479,0.271806494844741,-0.166535966513788,0.0181943678395757,0.0167675395406453,0.0909184370970935,0.0096,0.00282566895766046,0.00144114628691163,454,483,937,22,959
0.05-28-0.2,0.05,28,0.2,49,141,92,1,0.230283911671924,22.8818027210884,FALSE,0.05-28-0.2,0.1575,0.5847,0.7422,0.427775535128808,-0.189268168287145,0.181632071360238,0.0134551976054478,0.0193253726271172,0.0384,0.0127071104798322,0.000650941348643395,455,455,910,321,1231
0.07-28-0.8,0.07,28,0.8,32,116,71,1,0.305084745762712,10.3800403225806,FALSE,0.07-28-0.8,0.1948,0.5458,0.7406,0.379003383419817,-0.192687340010917,0.131971814526964,0.012335910863274,0.0294909764951295,0.0307,0.00972842056057589,0.000623217076763923,456,446,902,109,1011
0.06-28-0.8,0.06,28,0.8,31,114,70,1,0.309417040358744,9.63548387096774,FALSE,0.06-28-0.8,0.1966,0.5435,0.7401,0.377527970413498,-0.192659527787234,0.129120538509701,0.0120113189792813,0.0341316373534926,0.0307,0.00972842056057589,0.000623217076763923,457,444,901,75,976
0.12-8-0,0.12,8,0,12,21,13,1,0.176470588235294,8.03030303030303,FALSE,0.12-8-0,0.2772,0.4548,0.732,0.313646397127278,-0.176406988316698,0.0270152761244023,0.0183795267817095,0.0924055488401915,0.0096,0.00282566895766046,0.00144114628691163,458,495,953,21,974
0.05-28-0.65,0.05,28,0.65,47,139,90,1,0.240659340659341,20.9629972247919,FALSE,0.05-28-0.65,0.1534,0.5721,0.7255,0.457714089602104,-0.188387353134011,0.16525473653097,0.0130555451989517,0.0220173356485622,0.0384,0.0127071104798322,0.000662991475878953,459,452,911,233,1144
0.05-24-0.7,0.05,24,0.7,38,117,79,1,0.263829787234043,17.5135135135135,FALSE,0.05-24-0.7,0.1476,0.5681,0.7157,0.481146327809255,-0.186953436999069,0.160113327274005,0.0140152601784699,0.0227276986975565,0.0269,0.00972842056057589,0.00074711584923142,460,458,918,212,1130
0.1-24-0.7,0.1,24,0.7,37,117,73,1,0.264705882352941,13.5908408408408,FALSE,0.1-24-0.7,0.1698,0.5452,0.715,0.449884262480498,-0.191280861462536,0.131227067325203,0.0115789714475173,0.0284524243325171,0.0269,0.0127071104798322,0.000557892824734973,461,442,903,115,1018
0.09-24-0.85,0.09,24,0.85,22,79,46,1,0.356521739130435,5.88961038961039,FALSE,0.09-24-0.85,0.1789,0.5336,0.7125,0.441688950411694,-0.192192471001737,0.116959290957058,0.0153001312889105,0.0385870897485025,0.0269,0.00429651972588583,0.000623217076763923,462,473,935,60,995
0.1-24-0.75,0.1,24,0.75,36,114,71,1,0.275187969924812,12.6452380952381,FALSE,0.1-24-0.75,0.1702,0.5387,0.7089,0.458887796892782,-0.191330993425611,0.12320145015502,0.0115571763983251,0.025441252515744,0.0269,0.0127071104798322,0.000557892824734973,463,441,904,158,1062
0.05-24-0.75,0.05,24,0.75,37,114,77,1,0.274809160305344,16.5608108108108,FALSE,0.05-24-0.75,0.1486,0.554,0.7026,0.499789907593878,-0.187216679291531,0.142215826556402,0.0139866713222817,0.0247167001331582,0.0269,0.00972842056057589,0.00074711584923142,464,457,921,176,1097
0.06-24-0.65,0.06,24,0.65,40,120,83,1,0.255845942228336,19.4064102564103,FALSE,0.06-24-0.65,0.1481,0.5503,0.6984,0.507206519221685,-0.187085902171211,0.13757839285857,0.0144171902141727,0.0249237861527961,0.0269,0.00972842056057589,0.000638995906568805,465,465,930,169,1099
0.12-20-0.75,0.12,20,0.75,30,88,59,1,0.254004576659039,10.4011494252874,FALSE,0.12-20-0.75,0.1763,0.5132,0.6895,0.48267485701929,-0.19198030264637,0.0924828555000084,0.0143556424780988,0.0318527031563954,0.0219,0.0127071104798322,0.000623217076763923,466,462,928,82,1010
0.06-24-0.4,0.06,24,0.4,42,122,85,1,0.248,21.3513356562137,FALSE,0.06-24-0.4,0.141,0.5464,0.6874,0.535890088657777,-0.185043919538727,0.132717221311124,0.0145791037390619,0.0220132854110407,0.0269,0.00972842056057589,0.000638995906568805,467,468,935,234,1169
0.06-24-0.7,0.06,24,0.7,37,115,78,1,0.265602322206096,16.0135135135135,FALSE,0.06-24-0.7,0.1505,0.535,0.6855,0.524667417016237,-0.187698336995157,0.118667990641074,0.0136842678042532,0.0262051205667477,0.0269,0.00972842056057589,0.000638995906568805,468,456,924,146,1070
0.08-24-0.85,0.08,24,0.85,25,89,55,1,0.344827586206897,6.87,FALSE,0.08-24-0.85,0.1611,0.5203,0.6814,0.516521910374283,-0.189953464926127,0.100911222289599,0.0140589777208972,0.0340918285851964,0.0269,0.00836638594822093,0.000623217076763923,469,461,930,76,1006
0.06-24-0.75,0.06,24,0.75,35,111,75,1,0.285024154589372,14.0798319327731,FALSE,0.06-24-0.75,0.1461,0.5336,0.6797,0.540913311642319,-0.186545855793393,0.116959290957058,0.0132339025947341,0.0244897995916845,0.0269,0.00972842056057589,0.000638995906568805,470,453,923,179,1102
0.06-24-0.5,0.06,24,0.5,41,121,84,1,0.249664429530201,20.3731707317073,FALSE,0.06-24-0.5,0.149,0.5252,0.6742,0.545994448478258,-0.187320089408632,0.106784569357463,0.0143739005876057,0.0213275848415357,0.0269,0.00972842056057589,0.000638995906568805,471,463,934,249,1183
0.18-20-0,0.18,20,0,34,93,62,1,0.223091976516634,14.6372549019608,FALSE,0.18-20-0,0.1865,0.4838,0.6703,0.503998569716395,-0.192597967182505,0.0586434200812846,0.0143995696071454,0.0296871182839662,0.0219,0.0127071104798322,0.000623217076763923,472,464,936,107,1043
0.08-24-0.8,0.08,24,0.8,29,103,66,1,0.316981132075472,8.69827586206897,FALSE,0.08-24-0.8,0.1802,0.4873,0.6675,0.516478782691009,-0.192284350552689,0.062580299480331,0.0133630608047008,0.0313471558779357,0.0269,0.00972842056057589,0.000623217076763923,473,454,927,90,1017
0.18-20-0.4,0.18,20,0.4,33,92,61,1,0.23030303030303,13.7092803030303,FALSE,0.18-20-0.4,0.1849,0.4824,0.6673,0.511308553922203,-0.192538769200275,0.0570757478170236,0.0140275686019656,0.0317256846489211,0.0219,0.0127071104798322,0.000623217076763923,474,460,934,83,1017
0.16-20-0.4,0.16,20,0.4,34,94,62,1,0.225433526011561,12.8226381461676,FALSE,0.16-20-0.4,0.1899,0.4726,0.6625,0.514475418324136,-0.192678331235757,0.0462164737542113,0.0146567104633785,0.0313678884133881,0.0219,0.0127071104798322,0.000623217076763923,475,470,945,89,1034
0.06-24-0.25,0.06,24,0.25,43,123,86,1,0.241872561768531,22.3205980066445,FALSE,0.06-24-0.25,0.1419,0.5161,0.658,0.584871093290872,-0.185322184691545,0.095913637617486,0.0145578704302906,0.0190404849878197,0.0269,0.00972842056057589,0.000638995906568805,476,467,943,333,1276
0.2-16-0,0.2,16,0,30,77,54,1,0.212041884816754,13.3632183908046,FALSE,0.2-16-0,0.1778,0.4775,0.6553,0.541827148588771,-0.19210735103576,0.0516209689830941,0.0166192405630289,0.0304711007548634,0.0199,0.00972842056057589,0.000636856831064011,477,482,959,99,1058
0.16-20-0.7,0.16,20,0.7,31,91,60,1,0.249466950959488,10.1645161290323,FALSE,0.16-20-0.7,0.1957,0.4595,0.6552,0.521954645818905,-0.192675503400494,0.0320186599107714,0.0159649044321804,0.0357140927128862,0.0219,0.0127071104798322,0.000623217076763923,478,477,955,69,1024
0.09-24-0.8,0.09,24,0.8,26,96,60,1,0.34304932735426,7.66,FALSE,0.09-24-0.8,0.1958,0.4509,0.6467,0.538269581185582,-0.1926739323795,0.0229003844245962,0.014654767971372,0.0315341880756643,0.0269,0.00972842056057589,0.000623217076763923,479,469,948,87,1035
0.1-20-0.75,0.1,20,0.75,28,81,58,1,0.272727272727273,10.542328042328,FALSE,0.1-20-0.75,0.1647,0.4781,0.6428,0.58150840825841,-0.190558307941064,0.0522862098334492,0.015088436781726,0.0264222574177608,0.0219,0.00972842056057589,0.000636856831064011,480,471,951,144,1095
0.05-12-0,0.05,12,0,22,55,41,1,0.277777777777778,12.0194805194805,FALSE,0.05-12-0,0.1408,0.4929,0.6337,0.63128273960906,-0.184981303982906,0.0689315204028729,0.0214190514386874,0.0316365160748119,0.0135,0.00429651972588583,0.00144114628691163,481,510,991,85,1076
0.07-24-0.8,0.07,24,0.8,29,100,67,1,0.320987654320988,10.2278325123153,FALSE,0.07-24-0.8,0.1642,0.4654,0.6296,0.607708735986741,-0.190479046977764,0.0383674979399743,0.0154148337935953,0.0266582421920829,0.0269,0.00972842056057589,0.000636856831064011,482,475,957,138,1095
0.05-20-0,0.05,20,0,33,84,64,1,0.237020316027088,16.6732954545455,FALSE,0.05-20-0,0.1234,0.5028,0.6262,0.672126211600747,-0.178399010119087,0.0803147872233187,0.0180905689996102,0.0219056632728802,0.0219,0.00836638594822093,0.000846627974276471,483,492,975,239,1214
0.12-20-0.8,0.12,20,0.8,24,80,53,1,0.315789473684211,5.98007246376812,FALSE,0.12-20-0.8,0.212,0.4083,0.6203,0.57676649689861,-0.191762869949635,-0.0197842664359974,0.0170625794375219,0.0670535877112524,0.0219,0.00972842056057589,0.000623217076763923,484,486,970,38,1008
0.2-16-0.7,0.2,16,0.7,25,71,51,1,0.257142857142857,9.48833333333333,FALSE,0.2-16-0.7,0.184,0.4286,0.6126,0.619606708817755,-0.19249939358645,2.85723809312145e-05,0.0170063912965176,0.035055017416229,0.0199,0.00972842056057589,0.000636856831064011,485,485,970,71,1041
0.2-20-0.7,0.2,20,0.7,29,86,58,1,0.255760368663594,10.8866995073892,FALSE,0.2-20-0.7,0.1938,0.4185,0.6123,0.610358748229192,-0.192695614149561,-0.00995215124647132,0.0144366683502255,0.0352144206214004,0.0219,0.0127071104798322,0.000623217076763923,486,466,952,70,1022
0.05-24-0.85,0.05,24,0.85,20,69,44,1,0.405144694533762,6.61578947368421,FALSE,0.05-24-0.85,0.148,0.4619,0.6099,0.667979332378133,-0.187059544363359,0.0345921523649472,0.0186898210493211,0.0373780007782059,0.0269,0.00836638594822093,0.000846627974276471,487,497,984,63,1047
0.1-24-0.85,0.1,24,0.85,21,76,45,1,0.366071428571429,5,FALSE,0.1-24-0.85,0.1738,0.4357,0.6095,0.637135588639219,-0.191740140233043,0.0071875313800513,0.0190019435644026,0.044690687918283,0.0251,0.00429651972588583,0.000623217076763923,488,499,987,51,1038
0.06-20-0.75,0.06,20,0.75,30,83,64,1,0.271317829457364,12.3747126436782,FALSE,0.06-20-0.75,0.1426,0.463,0.6056,0.684055145417584,-0.185534664826564,0.0357758412324722,0.0162332427807061,0.0235997935544618,0.0219,0.00972842056057589,0.00074711584923142,489,480,969,199,1168
0.05-20-0.7,0.05,20,0.7,31,82,63,1,0.25609756097561,14.7774193548387,FALSE,0.05-20-0.7,0.1297,0.4751,0.6048,0.704224888647141,-0.181048751748689,0.0489675543479824,0.0190118461806016,0.0223735444464478,0.0219,0.00836638594822093,0.000846627974276471,490,500,990,221,1211
0.05-20-0.65,0.05,20,0.65,32,83,64,1,0.247641509433962,15.7258064516129,FALSE,0.05-20-0.65,0.1265,0.4704,0.5969,0.725066587816472,-0.179742054445023,0.0438064600462532,0.019414621049179,0.0242287952659238,0.0219,0.00836638594822093,0.000846627974276471,491,501,992,187,1179
0.06-16-0.75,0.06,16,0.75,26,70,52,1,0.273615635179153,10.4861538461538,FALSE,0.06-16-0.75,0.1331,0.4614,0.5945,0.720239929250791,-0.182350645430116,0.0340549775845737,0.0210904889148076,0.0266750733644696,0.0199,0.00735584021313352,0.00074711584923142,492,506,998,137,1135
0.16-8-0.7,0.16,8,0.7,9,18,11,1,0.285714285714286,5.66666666666667,FALSE,0.16-8-0.7,0.2128,0.3808,0.5936,0.634675168021916,-0.191684995882266,-0.045004130450077,0.0237639645968646,0.116630660154337,0.0096,0.00282566895766046,0.00149804525023526,493,518,1011,8,1019
0.1-24-0.8,0.1,24,0.8,28,100,65,1,0.328767123287671,7.80555555555556,FALSE,0.1-24-0.8,0.193,0.4003,0.5933,0.652291383033155,-0.192698519554374,-0.0273177339843411,0.0156212683145468,0.0349162964142182,0.0269,0.00972842056057589,0.000623217076763923,494,476,970,72,1042
0.14-20-0.75,0.14,20,0.75,30,87,58,1,0.256944444444444,11.6310344827586,FALSE,0.14-20-0.75,0.1934,0.3993,0.5927,0.653249263494186,-0.192697480502728,-0.0282482407271351,0.0151204608827753,0.0305313972168766,0.0219,0.0127071104798322,0.000623217076763923,495,472,967,98,1065
0.08-16-0.7,0.08,16,0.7,27,72,54,1,0.258928571428571,11.4230769230769,FALSE,0.08-16-0.7,0.1317,0.4474,0.5791,0.754620495507797,-0.181825218249044,0.0192362450682943,0.0210494997334343,0.0276473429880021,0.0199,0.00735584021313352,0.00074711584923142,496,505,1001,128,1129
0.05-12-0.75,0.05,12,0.75,20,52,39,1,0.316666666666667,10.1236842105263,FALSE,0.05-12-0.75,0.1317,0.4439,0.5756,0.762125317352621,-0.181825218249044,0.0155994864114804,0.0237062564988415,0.032094781500756,0.0135,0.00429651972588583,0.00144114628691163,497,517,1014,80,1094
0.06-24-0.8,0.06,24,0.8,23,82,57,1,0.372151898734177,7.65217391304348,FALSE,0.06-24-0.8,0.1547,0.4145,0.5692,0.746282488420058,-0.188678363147157,-0.0138378520461175,0.016107496688178,0.0361504446708005,0.0269,0.00972842056057589,0.000638995906568805,498,478,976,67,1043
